Listing ID,timestamp,amount,multiple,state,kind,bidder_index
5611,2024-03-28T17:10:29.503580Z,,15.67,fail_offer_timeout,bid_offer,2
5611,2024-03-28T17:09:00.365060Z,,10.81,fail_offer_timeout,bid_offer,1
5631,2024-04-24T22:28:32.563056Z,,6.24,awaiting_payment,buyer_counteroffer,2
5631,2024-04-24T18:04:35.053302Z,,7.28,fail_offer_rejected,seller_counteroffer,2
5631,2024-04-24T18:03:04.174533Z,,5.72,fail_offer_rejected,bid_offer,2
5631,2024-04-24T17:59:31.121957Z,,7.28,fail_offer_rejected,seller_counteroffer,1
5631,2024-04-24T17:26:26.124678Z,,3.12,fail_offer_rejected,bid_offer,1
5631,2024-04-17T18:49:20.532699Z,,13.52,fail_offer_timeout,seller_counteroffer,1
5631,2024-04-17T16:34:02.300387Z,,12.48,fail_offer_timeout,seller_counteroffer,2
5631,2024-04-17T16:11:41.950483Z,,7.28,fail_offer_timeout,buyer_counteroffer,2
5631,2024-04-17T16:07:42.289950Z,,13.52,fail_counteroffer_made,seller_counteroffer,2
5631,2024-04-16T17:12:18.655034Z,,5.2,fail_counteroffer_made,bid_offer,2
5631,2024-04-15T22:17:39.114925Z,,3.12,fail_offer_timeout,bid_offer,1
5647,2024-04-22T19:06:19.599356Z,,3.08,filled,seller_counteroffer,1
5647,2024-04-22T19:07:32.836530Z,,3.08,fail_offer_rejected,seller_counteroffer,4
5647,2024-04-22T19:07:13.056622Z,,3.08,fail_offer_rejected,seller_counteroffer,3
5647,2024-04-22T19:06:43.521089Z,,3.08,fail_offer_rejected,seller_counteroffer,2
5647,2024-04-20T14:03:25.878297Z,,1.96,fail_offer_rejected,bid_offer,4
5647,2024-04-20T14:03:25.378476Z,,2.24,fail_offer_rejected,bid_offer,5
5647,2024-04-20T13:49:05.685040Z,,1.85,fail_offer_increased,bid_offer,4
5647,2024-04-20T12:19:49.635571Z,,1.79,fail_offer_rejected,bid_offer,3
5647,2024-04-20T11:21:54.507716Z,,1.74,fail_offer_rejected,bid_offer,2
5647,2024-04-19T19:11:41.901928Z,,1.68,fail_offer_rejected,bid_offer,1
5476,2024-04-19T13:52:25.236087Z,,3.37,filled,bid_offer,2
5476,2024-04-19T14:31:38.229590Z,,4.05,fail_offer_rejected,seller_counteroffer,2
5476,2024-03-28T12:47:06.715750Z,,1.38,fail_offer_timeout,bid_offer,1
5628,2024-04-18T15:36:46.847633Z,,6.53,filled,bid_offer,7
5628,2024-04-17T23:07:47.643376Z,,6.35,fail_offer_rejected,buyer_counteroffer,6
5628,2024-04-17T21:39:36.459626Z,,6.53,fail_offer_rejected,seller_counteroffer,6
5628,2024-04-17T18:50:09.672366Z,,6.17,fail_counteroffer_made,buyer_counteroffer,6
5628,2024-04-17T18:37:08.085132Z,,7.26,fail_counteroffer_made,seller_counteroffer,6
5628,2024-04-16T17:48:54.404638Z,,5.95,fail_counteroffer_made,bid_offer,6
5628,2024-04-16T14:36:59.474460Z,,4.36,fail_offer_rejected,bid_offer,5
5628,2024-04-15T17:40:41.514024Z,,7.99,fail_offer_rejected,seller_counteroffer,1
5628,2024-04-15T17:40:31.488634Z,,7.99,fail_offer_rejected,seller_counteroffer,4
5628,2024-04-12T23:02:07.951804Z,,5.81,fail_offer_timeout,bid_offer,1
5628,2024-04-12T23:01:57.386531Z,,5.81,fail_offer_timeout,bid_offer,4
5628,2024-04-12T23:01:57.072687Z,,5.78,fail_offer_increased,bid_offer,1
5628,2024-04-12T23:01:45.653602Z,,5.78,fail_offer_increased,bid_offer,4
5628,2024-04-12T23:01:45.271509Z,,5.7,fail_offer_increased,bid_offer,1
5628,2024-04-12T23:01:18.707611Z,,5.7,fail_offer_increased,bid_offer,4
5628,2024-04-12T23:01:18.350712Z,,5.63,fail_offer_increased,bid_offer,1
5628,2024-04-12T23:01:02.271362Z,,5.63,fail_offer_increased,bid_offer,4
5628,2024-04-12T23:01:01.867573Z,,5.56,fail_offer_increased,bid_offer,1
5628,2024-04-12T23:00:49.200128Z,,5.56,fail_offer_increased,bid_offer,4
5628,2024-04-12T23:00:48.856061Z,,5.48,fail_offer_increased,bid_offer,1
5628,2024-04-12T23:00:30.787308Z,,5.48,fail_offer_increased,bid_offer,4
5628,2024-04-12T23:00:30.372817Z,,5.41,fail_offer_increased,bid_offer,1
5628,2024-04-12T23:00:20.207368Z,,5.41,fail_offer_increased,bid_offer,4
5628,2024-04-12T23:00:19.845639Z,,5.34,fail_offer_increased,bid_offer,1
5628,2024-04-12T23:00:05.555452Z,,5.34,fail_offer_increased,bid_offer,4
5628,2024-04-12T23:00:05.215933Z,,5.26,fail_offer_increased,bid_offer,1
5628,2024-04-12T22:59:53.698415Z,,5.26,fail_offer_increased,bid_offer,4
5628,2024-04-12T22:59:53.288304Z,,5.19,fail_offer_increased,bid_offer,1
5628,2024-04-12T22:59:36.878475Z,,5.19,fail_offer_increased,bid_offer,4
5628,2024-04-12T22:59:36.423346Z,,5.12,fail_offer_increased,bid_offer,1
5628,2024-04-12T21:16:49.375888Z,,5.08,fail_offer_increased,bid_offer,4
5628,2024-04-11T16:52:17.749476Z,,5.01,fail_offer_increased,bid_offer,1
5628,2024-04-10T23:52:54.859078Z,,4.97,fail_offer_timeout,bid_offer,3
5628,2024-04-10T19:53:41.480290Z,,4.9,fail_offer_increased,bid_offer,1
5628,2024-04-10T17:58:08.239100Z,,4.79,fail_offer_timeout,bid_offer,2
5628,2024-04-10T17:16:09.276679Z,,4.72,fail_offer_increased,bid_offer,1
5627,2024-04-17T21:39:03.701518Z,,6,filled,seller_counteroffer,6
5627,2024-04-17T18:47:57.106429Z,,5.8,fail_offer_rejected,buyer_counteroffer,6
5627,2024-04-17T18:36:32.705431Z,,6.21,fail_counteroffer_made,seller_counteroffer,6
5627,2024-04-17T16:36:02.835648Z,,5.76,fail_counteroffer_made,bid_offer,6
5627,2024-04-15T17:40:03.699710Z,,6.62,fail_offer_rejected,seller_counteroffer,2
5627,2024-04-15T17:39:54.734227Z,,6.62,fail_offer_rejected,seller_counteroffer,5
5627,2024-04-13T02:48:24.934554Z,,5.59,fail_offer_timeout,bid_offer,5
5627,2024-04-13T02:48:24.561047Z,,5.57,fail_offer_timeout,bid_offer,2
5627,2024-04-13T02:48:12.333951Z,,5.57,fail_offer_increased,bid_offer,5
5627,2024-04-13T02:48:11.984738Z,,5.49,fail_offer_increased,bid_offer,2
5627,2024-04-13T02:47:50.277104Z,,5.49,fail_offer_increased,bid_offer,5
5627,2024-04-13T02:47:50.021014Z,,5.41,fail_offer_increased,bid_offer,2
5627,2024-04-13T02:47:37.746951Z,,5.41,fail_offer_increased,bid_offer,5
5627,2024-04-13T02:47:37.365048Z,,5.32,fail_offer_increased,bid_offer,2
5627,2024-04-13T02:47:12.978771Z,,5.32,fail_offer_increased,bid_offer,5
5627,2024-04-13T02:47:12.703145Z,,5.24,fail_offer_increased,bid_offer,2
5627,2024-04-13T02:47:02.635618Z,,5.24,fail_offer_increased,bid_offer,5
5627,2024-04-13T02:47:02.331169Z,,5.16,fail_offer_increased,bid_offer,2
5627,2024-04-13T02:46:49.787252Z,,5.16,fail_offer_increased,bid_offer,5
5627,2024-04-13T02:46:49.548192Z,,5.07,fail_offer_increased,bid_offer,2
5627,2024-04-13T02:46:32.330877Z,,5.07,fail_offer_increased,bid_offer,5
5627,2024-04-13T02:46:31.732977Z,,4.99,fail_offer_increased,bid_offer,2
5627,2024-04-13T02:46:20.033438Z,,4.99,fail_offer_increased,bid_offer,5
5627,2024-04-13T02:46:19.752101Z,,4.91,fail_offer_increased,bid_offer,2
5627,2024-04-13T02:46:10.470472Z,,4.91,fail_offer_increased,bid_offer,5
5627,2024-04-13T02:46:10.156737Z,,4.82,fail_offer_increased,bid_offer,2
5627,2024-04-13T02:45:50.063368Z,,4.82,fail_offer_increased,bid_offer,5
5627,2024-04-13T02:45:49.667119Z,,4.74,fail_offer_increased,bid_offer,2
5627,2024-04-13T02:45:39.437795Z,,4.74,fail_offer_increased,bid_offer,5
5627,2024-04-13T02:45:39.071353Z,,4.66,fail_offer_increased,bid_offer,2
5627,2024-04-13T02:45:29.464804Z,,4.66,fail_offer_increased,bid_offer,5
5627,2024-04-13T02:45:28.973679Z,,4.57,fail_offer_increased,bid_offer,2
5627,2024-04-12T21:16:05.775439Z,,4.55,fail_offer_increased,bid_offer,5
5627,2024-04-12T09:39:58.644297Z,,4.14,fail_offer_timeout,bid_offer,3
5627,2024-04-11T20:28:22.381922Z,,3.97,fail_offer_timeout,bid_offer,4
5627,2024-04-10T23:21:12.974292Z,,3.93,fail_offer_increased,bid_offer,3
5627,2024-04-10T19:54:07.401089Z,,3.77,fail_offer_increased,bid_offer,2
5627,2024-04-10T18:08:16.253220Z,,3.73,fail_offer_increased,bid_offer,3
5627,2024-04-10T17:30:15.484618Z,,3.48,fail_offer_increased,bid_offer,2
5627,2024-04-10T17:22:44.910199Z,,3.31,fail_offer_timeout,bid_offer,1
5630,2024-04-16T15:26:41.653297Z,,12.82,filled,bid_offer,7
5630,2024-04-16T14:48:23.080649Z,,12.82,fail_offer_rejected,seller_counteroffer,8
5630,2024-04-16T14:47:38.960019Z,,12.82,fail_offer_rejected,seller_counteroffer,4
5630,2024-04-15T20:24:07.467937Z,,12.17,fail_offer_rejected,bid_offer,8
5630,2024-04-14T22:00:08.577292Z,,11.95,fail_offer_rejected,bid_offer,4
5630,2024-04-13T17:12:31.039897Z,,13.25,fail_offer_rejected_by_increase,seller_counteroffer,8
5630,2024-04-13T17:11:41.631576Z,,13.25,fail_offer_rejected_by_increase,seller_counteroffer,4
5630,2024-04-13T16:40:08.096629Z,,11.52,fail_offer_increased,bid_offer,4
5630,2024-04-13T16:40:07.454589Z,,11.84,fail_offer_increased,buyer_counteroffer,8
5630,2024-04-13T14:33:37.596472Z,,13.47,fail_offer_rejected_by_increase,seller_counteroffer,4
5630,2024-04-13T14:33:13.858345Z,,13.47,fail_counteroffer_made,seller_counteroffer,8
5630,2024-04-13T14:05:49.746480Z,,13.47,fail_offer_timeout,seller_counteroffer,6
5630,2024-04-13T14:05:14.941658Z,,13.47,fail_offer_timeout,seller_counteroffer,9
5630,2024-04-13T02:39:13.088684Z,,11.47,fail_offer_increased,bid_offer,4
5630,2024-04-13T02:38:18.501627Z,,11.41,fail_counteroffer_made,bid_offer,8
5630,2024-04-13T02:38:17.864177Z,,11.41,fail_offer_increased,bid_offer,4
5630,2024-04-12T17:36:51.612590Z,,11.39,fail_offer_increased,bid_offer,8
5630,2024-04-12T17:36:51.309224Z,,11.32,fail_offer_timeout,bid_offer,6
5630,2024-04-12T17:36:43.047623Z,,11.12,fail_offer_increased,bid_offer,8
5630,2024-04-12T17:36:42.466796Z,,11.06,fail_offer_increased,bid_offer,6
5630,2024-04-12T16:02:26.746958Z,,11.04,fail_offer_increased,bid_offer,8
5630,2024-04-12T16:02:25.941406Z,,10.97,fail_offer_timeout,bid_offer,9
5630,2024-04-12T15:49:06.107856Z,,10.95,fail_offer_increased,bid_offer,8
5630,2024-04-12T05:05:54.834927Z,,10.67,fail_offer_timeout,bid_offer,7
5630,2024-04-12T05:05:54.485847Z,,10.89,fail_offer_increased,bid_offer,6
5630,2024-04-12T05:05:45.853226Z,,10.6,fail_offer_increased,bid_offer,7
5630,2024-04-12T05:05:45.409401Z,,10.54,fail_offer_increased,bid_offer,6
5630,2024-04-12T04:52:08.108876Z,,10.47,fail_offer_increased,bid_offer,7
5630,2024-04-12T04:45:17.351284Z,,10.45,fail_offer_increased,bid_offer,6
5630,2024-04-12T04:42:17.248420Z,,10.41,fail_offer_increased,bid_offer,7
5630,2024-04-12T02:41:36.514833Z,,10.34,fail_offer_increased,bid_offer,6
5630,2024-04-12T00:54:45.551230Z,,10.23,fail_offer_increased,bid_offer,4
5630,2024-04-11T22:25:07.003091Z,,10.15,fail_offer_increased,bid_offer,6
5630,2024-04-11T22:18:02.437336Z,,10.02,fail_offer_increased,bid_offer,4
5630,2024-04-11T22:18:01.859643Z,,10.02,fail_offer_increased,bid_offer,6
5630,2024-04-11T22:17:47.983835Z,,9.84,fail_offer_increased,bid_offer,4
5630,2024-04-11T22:17:47.526658Z,,9.78,fail_offer_increased,bid_offer,6
5630,2024-04-11T22:05:35.215494Z,,9.65,fail_offer_increased,bid_offer,4
5630,2024-04-11T22:05:34.779438Z,,9.58,fail_offer_increased,bid_offer,6
5630,2024-04-11T22:05:27.492470Z,,9.52,fail_offer_increased,bid_offer,4
5630,2024-04-11T22:05:27.185200Z,,9.45,fail_offer_increased,bid_offer,6
5630,2024-04-11T22:05:19.029679Z,,9.24,fail_offer_increased,bid_offer,4
5630,2024-04-11T22:05:18.778955Z,,9.17,fail_offer_increased,bid_offer,6
5630,2024-04-11T22:05:09.355144Z,,9.04,fail_offer_increased,bid_offer,4
5630,2024-04-11T22:05:08.935414Z,,8.97,fail_offer_increased,bid_offer,6
5630,2024-04-11T22:04:57.795025Z,,8.97,fail_offer_increased,bid_offer,4
5630,2024-04-11T22:04:57.257034Z,,8.91,fail_offer_increased,bid_offer,6
5630,2024-04-11T19:47:39.984815Z,,8.86,fail_offer_increased,bid_offer,4
5630,2024-04-11T19:47:39.511434Z,,8.8,fail_offer_timeout,bid_offer,5
5630,2024-04-11T19:06:07.455514Z,,8.65,fail_offer_increased,bid_offer,4
5630,2024-04-11T19:06:07.043156Z,,8.58,fail_offer_timeout,bid_offer,3
5630,2024-04-11T19:04:02.224491Z,,8.54,fail_offer_increased,bid_offer,4
5630,2024-04-11T19:04:01.779791Z,,8.47,fail_offer_increased,bid_offer,3
5630,2024-04-11T19:02:43.835191Z,,8.32,fail_offer_increased,bid_offer,4
5630,2024-04-11T19:02:43.087844Z,,8.26,fail_offer_increased,bid_offer,3
5630,2024-04-11T18:04:32.553602Z,,8.1,fail_offer_increased,bid_offer,4
5630,2024-04-11T18:04:31.808066Z,,8.04,fail_offer_increased,bid_offer,5
5630,2024-04-11T17:43:53.431903Z,,7.82,fail_offer_increased,bid_offer,4
5630,2024-04-11T17:24:26.626886Z,,7.6,fail_offer_increased,bid_offer,3
5630,2024-04-11T17:23:48.051087Z,,6.52,fail_offer_timeout,bid_offer,2
5630,2024-04-11T17:07:20.624235Z,,6.39,fail_offer_timeout,bid_offer,1
5632,2024-04-15T20:25:56.159995Z,,2.34,filled,seller_counteroffer,2
5632,2024-04-15T20:46:48.089270Z,,2.13,fail_offer_rejected,bid_offer,3
5632,2024-04-15T20:27:46.112336Z,,2.04,fail_offer_rejected,buyer_counteroffer,2
5632,2024-04-15T19:25:57.970550Z,,1.79,fail_counteroffer_made,bid_offer,2
5632,2024-04-15T18:01:47.801614Z,,2.38,fail_offer_rejected,seller_counteroffer,1
5632,2024-04-15T17:53:44.764697Z,,1.7,fail_offer_rejected,bid_offer,1
5264,2024-04-11T17:17:06.330273Z,,4.29,filled,buyer_counteroffer,6
5264,2024-04-11T17:10:00.788740Z,,4.47,fail_offer_rejected,seller_counteroffer,6
5264,2024-04-11T15:45:11.031883Z,,4.11,fail_counteroffer_made,buyer_counteroffer,6
5264,2024-04-11T15:31:53.525433Z,,4.79,fail_counteroffer_made,seller_counteroffer,6
5264,2024-04-11T15:03:27.246707Z,,3.42,fail_counteroffer_made,bid_offer,6
5264,2024-03-27T12:54:06.459360Z,,1.71,fail_offer_rejected,bid_offer,2
5264,2024-03-26T15:52:45.398883Z,,1.62,fail_offer_rejected,bid_offer,2
5264,2024-03-08T00:56:57.268900Z,,4.96,fail_offer_timeout,seller_counteroffer,5
5264,2024-03-07T22:34:14.490008Z,,2.74,fail_offer_timeout,bid_offer,5
5264,2024-02-06T19:03:02.657212Z,,4.97,fail_offer_timeout,seller_counteroffer,4
5264,2024-02-06T19:00:49.398316Z,,3.15,fail_offer_rejected,bid_offer,4
5264,2024-02-06T17:01:06.533184Z,,1.75,fail_offer_rejected,bid_offer,2
5264,2024-01-12T15:13:36.600411Z,,4.99,fail_offer_timeout,seller_counteroffer,1
5264,2024-01-09T15:44:13.526934Z,,2.98,fail_offer_timeout,bid_offer,1
5264,2024-01-09T13:02:07.036830Z,,5.08,fail_offer_timeout,seller_counteroffer,3
5264,2024-01-09T12:49:15.815237Z,,1.68,fail_offer_rejected,bid_offer,3
5264,2024-01-09T12:49:07.376174Z,,1.58,fail_offer_auto_rejected,bid_offer,3
5264,2023-12-26T16:00:42.692925Z,,2.02,fail_offer_timeout,bid_offer,2
5264,2023-12-26T16:00:38.188068Z,,1.28,fail_offer_auto_rejected,bid_offer,2
5264,2023-07-24T14:07:26.719327Z,,4.3,fail_offer_timeout,buyer_counteroffer,1
5264,2023-07-21T19:25:13.969090Z,,5.94,fail_offer_timeout,seller_counteroffer,1
5264,2023-07-21T15:33:53.113406Z,,4.09,fail_counteroffer_made,bid_offer,1
5360,2024-04-09T20:17:58.759969Z,,4.93,filled,buyer_counteroffer,10
5360,2024-04-09T20:25:03.962563Z,,5.45,fail_offer_rejected,seller_counteroffer,3
5360,2024-04-09T20:24:50.385907Z,,5.45,fail_offer_rejected,seller_counteroffer,10
5360,2024-04-09T17:09:29.840895Z,,4.92,fail_offer_rejected,bid_offer,3
5360,2024-04-08T13:29:09.162636Z,,5.57,fail_counteroffer_made,seller_counteroffer,10
5360,2024-04-08T13:28:47.202480Z,,5.57,fail_offer_rejected_by_increase,seller_counteroffer,3
5360,2024-04-08T12:52:54.693321Z,,4.86,fail_counteroffer_made,buyer_counteroffer,10
5360,2024-04-08T01:19:31.616709Z,,4.79,fail_offer_increased,buyer_counteroffer,3
5360,2024-04-07T23:30:43.255863Z,,5.64,fail_counteroffer_made,seller_counteroffer,10
5360,2024-04-07T22:46:34.423323Z,,4.77,fail_counteroffer_made,bid_offer,10
5360,2024-04-06T01:28:01.574662Z,,5.67,fail_counteroffer_made,seller_counteroffer,3
5360,2024-04-06T01:27:32.193703Z,,5.67,fail_offer_rejected_by_increase,seller_counteroffer,10
5360,2024-04-06T00:32:59.043814Z,,4.74,fail_counteroffer_made,buyer_counteroffer,3
5360,2024-04-05T16:06:12.085802Z,,4.62,fail_offer_increased,buyer_counteroffer,10
5360,2024-04-03T11:42:56.104799Z,,5.69,fail_counteroffer_made,seller_counteroffer,3
5360,2024-04-03T11:42:32.588514Z,,5.69,fail_counteroffer_made,seller_counteroffer,10
5360,2024-04-03T11:41:26.338189Z,,4.51,fail_counteroffer_made,bid_offer,10
5360,2024-04-03T06:28:42.947331Z,,4.43,fail_counteroffer_made,bid_offer,3
5360,2024-04-02T11:48:06.861515Z,,5.93,fail_offer_rejected_by_increase,seller_counteroffer,10
5360,2024-04-02T11:34:59.947148Z,,4.39,fail_offer_increased,bid_offer,10
5360,2024-04-02T00:58:46.057313Z,,4.41,fail_offer_rejected,buyer_counteroffer,17
5360,2024-04-02T00:58:24.718143Z,,5.9,fail_offer_rejected,seller_counteroffer,17
5360,2024-04-02T00:54:59.536398Z,,4.39,fail_counteroffer_made,buyer_counteroffer,17
5360,2024-04-02T00:54:38.413622Z,,5.93,fail_counteroffer_made,seller_counteroffer,17
5360,2024-04-02T00:52:27.714817Z,,4.27,fail_counteroffer_made,bid_offer,17
5360,2024-03-28T12:06:22.048207Z,,5.93,fail_offer_timeout,seller_counteroffer,10
5360,2024-03-27T23:12:00.879898Z,,4.39,fail_offer_timeout,bid_offer,10
5360,2024-03-27T19:19:05.802308Z,,5.81,fail_offer_timeout,seller_counteroffer,19
5360,2024-03-25T11:45:59.535309Z,,4.27,fail_offer_timeout,buyer_counteroffer,19
5360,2024-03-25T11:13:27.782363Z,,5.93,fail_offer_timeout,seller_counteroffer,18
5360,2024-03-25T11:13:09.075264Z,,5.93,fail_counteroffer_made,seller_counteroffer,19
5360,2024-03-24T19:07:27.028775Z,,4.15,fail_counteroffer_made,bid_offer,19
5360,2024-03-24T17:22:35.612368Z,,4.1,fail_offer_timeout,buyer_counteroffer,18
5360,2024-03-24T07:38:21.187030Z,,4.03,fail_offer_increased,buyer_counteroffer,19
5360,2024-03-24T06:14:23.934098Z,,6.4,fail_offer_rejected_by_increase,seller_counteroffer,19
5360,2024-03-24T06:13:29.538641Z,,6.4,fail_offer_rejected,seller_counteroffer,18
5360,2024-03-24T05:39:38.784317Z,,3.98,fail_counteroffer_made,bid_offer,19
5360,2024-03-24T02:41:30.366213Z,,3.95,fail_counteroffer_made,bid_offer,18
5360,2024-03-23T22:52:09.764749Z,,3.79,fail_offer_increased,bid_offer,19
5360,2024-03-22T11:39:46.395191Z,,6.64,fail_offer_rejected_by_increase,seller_counteroffer,18
5360,2024-03-22T00:07:59.166195Z,,3.61,fail_offer_increased,bid_offer,18
5360,2024-03-12T19:20:42.154546Z,,2.89,fail_offer_timeout,bid_offer,14
5360,2024-03-11T06:34:44.118968Z,,6.64,fail_offer_rejected,seller_counteroffer,17
5360,2024-03-11T03:32:46.064564Z,,2.85,fail_offer_timeout,bid_offer,17
5360,2024-03-09T19:18:19.869573Z,,6.64,fail_offer_timeout,seller_counteroffer,9
5360,2024-03-09T19:06:34.858098Z,,2.49,fail_offer_timeout,bid_offer,9
5360,2024-03-06T13:53:30.755933Z,,2.43,fail_offer_timeout,buyer_counteroffer,16
5360,2024-03-06T04:44:38.727123Z,,6.64,fail_offer_timeout,seller_counteroffer,9
5360,2024-03-06T04:44:16.328358Z,,6.64,fail_offer_timeout,seller_counteroffer,16
5360,2024-03-05T23:32:42.745579Z,,2.42,fail_counteroffer_made,bid_offer,16
5360,2024-03-05T23:28:17.558813Z,,2.37,fail_offer_timeout,bid_offer,9
5360,2024-02-12T14:44:52.788924Z,,7.52,fail_offer_timeout,seller_counteroffer,15
5360,2024-02-11T17:59:23.762290Z,,5.39,fail_offer_timeout,bid_offer,15
5360,2024-02-05T09:35:20.710496Z,,3.23,fail_offer_timeout,bid_offer,14
5360,2024-01-31T17:39:16.404220Z,,2.96,fail_offer_timeout,bid_offer,13
5360,2024-01-30T13:59:31.259508Z,,2.69,fail_offer_timeout,bid_offer,12
5360,2024-01-30T13:59:15.071130Z,,2.43,fail_offer_auto_rejected,bid_offer,12
5360,2024-01-25T14:59:44.060268Z,,2.02,fail_offer_auto_rejected,bid_offer,9
5360,2024-01-24T06:53:55.578641Z,,2.56,fail_offer_auto_rejected,bid_offer,11
5360,2024-01-16T17:40:21.202249Z,,1.35,fail_offer_auto_rejected,bid_offer,10
5360,2024-01-12T15:02:52.512365Z,,1.89,fail_offer_auto_rejected,bid_offer,9
5360,2023-12-27T01:29:43.988742Z,,4.1,fail_offer_timeout,bid_offer,6
5360,2023-12-24T20:02:50.946012Z,,4.07,fail_offer_timeout,bid_offer,8
5360,2023-12-24T19:59:51.472491Z,,0,fail_offer_auto_rejected,bid_offer,8
5360,2023-12-24T13:48:12.478084Z,,2.43,fail_offer_auto_rejected,bid_offer,8
5360,2023-12-24T13:47:37.783231Z,,0,fail_offer_auto_rejected,bid_offer,8
5360,2023-12-14T17:29:49.646740Z,,1.35,fail_offer_auto_rejected,bid_offer,1
5360,2023-12-07T10:17:09.441555Z,,6.47,fail_offer_rejected,seller_counteroffer,4
5360,2023-12-07T07:07:58.673467Z,,3.77,fail_offer_timeout,buyer_counteroffer,4
5360,2023-12-07T05:58:46.665373Z,,6.47,fail_counteroffer_made,seller_counteroffer,4
5360,2023-12-07T05:39:11.072904Z,,3.5,fail_counteroffer_made,bid_offer,4
5360,2023-12-06T07:43:42.268160Z,,2.96,fail_offer_timeout,bid_offer,7
5360,2023-12-04T09:26:31.242546Z,,6.74,fail_offer_timeout,seller_counteroffer,6
5360,2023-12-01T19:34:14.224394Z,,2.86,fail_offer_timeout,bid_offer,6
5360,2023-11-30T08:17:05.898725Z,,2.83,fail_offer_timeout,bid_offer,4
5360,2023-11-29T22:24:22.101616Z,,2.16,fail_offer_increased,bid_offer,6
5360,2023-11-22T22:47:55.628265Z,,1.35,fail_offer_auto_rejected,bid_offer,1
5360,2023-11-20T22:22:14.626826Z,,1.35,fail_offer_auto_rejected,bid_offer,1
5360,2023-11-17T07:21:02.124827Z,,3.2,fail_offer_auto_rejected,bid_offer,5
5360,2023-11-16T00:01:00.595399Z,,1.6,fail_offer_auto_rejected,bid_offer,1
5360,2023-11-14T22:54:58.037854Z,,1.6,fail_offer_auto_rejected,bid_offer,1
5360,2023-11-14T05:36:40.976482Z,,1.6,fail_offer_auto_rejected,bid_offer,1
5360,2023-11-13T03:27:39.714844Z,,2.4,fail_offer_auto_rejected,bid_offer,1
5360,2023-11-09T22:07:25.356985Z,,8.33,fail_offer_timeout,seller_counteroffer,1
5360,2023-11-08T23:07:53.482151Z,,2.24,fail_offer_timeout,bid_offer,1
5360,2023-11-08T23:03:43.447034Z,,1.6,fail_offer_auto_rejected,bid_offer,1
5360,2023-11-07T16:13:10.786897Z,,1.6,fail_offer_auto_rejected,bid_offer,1
5360,2023-11-01T18:14:12.536113Z,,1.6,fail_offer_auto_rejected,bid_offer,1
5360,2023-10-31T16:36:09.628362Z,,1.6,fail_offer_auto_rejected,bid_offer,1
5360,2023-10-24T23:32:37.048307Z,,1.6,fail_offer_auto_rejected,bid_offer,1
5360,2023-10-23T21:46:48.161428Z,,1.6,fail_offer_auto_rejected,bid_offer,1
5360,2023-10-18T04:07:49.502981Z,,1.6,fail_offer_auto_rejected,bid_offer,1
5360,2023-10-16T13:49:56.384242Z,,11.21,fail_offer_timeout,seller_counteroffer,2
5360,2023-10-16T13:49:43.681061Z,,11.21,fail_offer_timeout,seller_counteroffer,3
5360,2023-10-14T10:50:53.351039Z,,11.21,fail_offer_rejected,seller_counteroffer,4
5360,2023-10-14T10:45:24.161790Z,,4,fail_offer_timeout,bid_offer,4
5360,2023-10-13T23:29:52.218625Z,,3.84,fail_offer_timeout,bid_offer,3
5360,2023-10-13T20:54:57.979727Z,,3.2,fail_offer_timeout,bid_offer,2
5360,2023-10-13T20:53:38.405483Z,,1.92,fail_offer_auto_rejected,bid_offer,2
5360,2023-10-13T19:49:42.720679Z,,1.76,fail_offer_auto_rejected,bid_offer,1
5360,2023-10-13T18:43:11.536170Z,,1.76,fail_offer_auto_rejected,bid_offer,1
5360,2023-10-13T18:42:59.191856Z,,1.28,fail_offer_auto_rejected,bid_offer,1
5339,2024-04-08T16:35:44.075250Z,,9.34,filled,bid_offer,5
5339,2024-04-08T16:13:28.887626Z,,8.67,fail_offer_rejected,seller_counteroffer,3
5339,2024-04-08T16:12:43.963384Z,,8.67,fail_offer_rejected,seller_counteroffer,2
5339,2024-04-08T16:12:27.550480Z,,8.67,fail_offer_rejected,seller_counteroffer,5
5339,2024-04-07T20:05:19.626145Z,,7.99,fail_offer_rejected,bid_offer,5
5339,2024-04-07T20:05:19.256189Z,,7.92,fail_offer_rejected,bid_offer,2
5339,2024-04-07T20:04:43.372301Z,,7.91,fail_offer_increased,bid_offer,5
5339,2024-04-07T20:04:42.857114Z,,7.84,fail_offer_increased,buyer_counteroffer,2
5339,2024-04-07T19:48:02.085040Z,,10.01,fail_offer_rejected,seller_counteroffer,4
5339,2024-04-07T19:47:46.433509Z,,10.01,fail_offer_rejected,seller_counteroffer,1
5339,2024-04-07T19:47:22.651973Z,,10.01,fail_offer_rejected,seller_counteroffer,2
5339,2024-04-07T19:47:01.469282Z,,10.01,fail_offer_rejected_by_increase,seller_counteroffer,5
5339,2024-04-06T21:10:20.216236Z,,7.38,fail_counteroffer_made,bid_offer,2
5339,2024-04-06T21:10:19.710461Z,,7.57,fail_offer_increased,bid_offer,5
5339,2024-04-06T16:03:20.193859Z,,7.37,fail_offer_increased,bid_offer,2
5339,2024-04-06T16:03:19.813770Z,,7.32,fail_offer_rejected,bid_offer,1
5339,2024-04-06T16:03:07.611477Z,,7.31,fail_offer_increased,bid_offer,2
